MAC,Alt,Lat,Lon
74:da:38:a9:2c:6c,12.764705882352942,15.66952640941176,16.91124998588235
2c:b0:5d:2c:fe:54,12.627155868483948,15.498013956721138,16.7252196101027
2c:b0:5d:2c:fe:54,12.627155868483948,15.498013956721138,16.7252196101027
00:78:9e:fb:20:75,12.357183418512209,15.161382678023848,16.36009368313458
cc:b2:55:e6:f2:15,12.357183418512209,15.161382678023848,16.36009368313458
cc:b2:55:e8:4c:e6,20.72247492403164,18.092212402657818,19.54037250821098
cc:b2:55:e8:4c:e6,20.72247492403164,18.092212402657818,19.54037250821098
62:8d:78:50:6a:13,30.254007093391042,25.49467743031327,27.567230580526605
62:8d:78:50:6a:13,30.254007093391042,25.49467743031327,27.567230580526605
90:8d:78:50:6a:12,28.87065815632331,25.68956811699097,27.77858292568322
90:8d:78:50:6a:12,28.87065815632331,25.68956811699097,27.77858292568322
48:ee:0c:ea:e7:f0,20.23814743765415,16.374773440394627,17.675521296793637
14:ae:db:b2:8e:75,30.84667113851807,26.624965162871874,28.791815030281544
48:ee:0c:ea:e7:f0,20.23814743765415,16.374773440394627,17.675521296793637
14:ae:db:b2:8e:75,30.84667113851807,26.624965162871874,28.791815030281544
00:8c:54:8f:59:51,30.289131524525104,25.62688011283903,27.710748699316056
c4:12:f5:fd:d1:94,29.280687032287812,26.572787917646288,28.73501987534175
cc:b2:55:68:13:c0,24.87373770063136,25.976131773361917,28.098001769650004
48:ee:0c:3e:ad:41,24.87248534524155,25.914770636517733,28.0314278112861
5a:b2:55:68:13:c1,13.121212121212121,16.738663237373736,18.075747050505047
94:b4:0f:d1:60:12,20.11545151302295,32.16221383774033,34.8089415605404
ec:8c:a2:08:f1:98,33.44154259239971,32.163107300725706,34.810304556369815
94:b4:0f:d1:60:10,20.099304303912092,26.457373235214934,28.619989476419295
84:80:2d:ed:43:e0,12.700182815356488,16.191982064594754,17.482622381474705
ec:8c:a2:88:f1:98,24.868848319899893,25.736568816562876,27.838087186385803
94:b4:0f:d1:60:14,14.875053330895348,26.457336665458122,28.619288441146892
ec:8c:a2:48:f1:98,18.344753747323335,16.014021535867233,17.289560243040683
f8:0b:cb:51:74:e8,25.187094180445353,25.885523739613735,27.985398615249547
f8:0b:cb:51:74:e8,25.187094180445353,25.885523739613735,27.985398615249547
30:b5:c2:da:24:b4,14.49036402569593,16.017892157387575,17.28512260224839
30:b5:c2:da:24:b4,14.49036402569593,16.017892157387575,17.28512260224839
10:be:f5:3d:80:3a,34.98294433884041,32.17039681806685,34.80064318480344
00:78:9e:fb:30:e8,14.176470588235295,15.668456235294117,16.906200795294115
10:be:f5:3d:80:3a,34.98294433884041,32.17039681806685,34.80064318480344
00:78:9e:fb:30:e8,14.176470588235295,15.668456235294117,16.906200795294115
f6:dd:9e:7a:1a:4f,33.69949380014172,32.17165009388879,34.80117201862547
d8:fb:5e:17:62:93,13.870275791624106,15.327590679264556,16.53657253370786
e8:cc:18:ec:a6:64,26.613180652358388,26.75238009152163,28.927295667090895
70:62:b8:30:db:f8,26.716499772242912,26.85625599204272,29.03998222953834
e8:cc:18:ec:a6:64,26.613180652358388,26.75238009152163,28.927295667090895
70:62:b8:30:db:f8,26.716499772242912,26.85625599204272,29.03998222953834
7c:03:4c:ba:aa:42,26.651118327056356,26.790506076860087,28.968809090590803
7c:03:4c:ba:aa:42,26.651118327056356,26.790506076860087,28.968809090590803
c8:be:19:10:99:d1,17.60590729856409,17.696149412692503,19.10628817736775
c8:be:19:10:99:d1,17.60590729856409,17.696149412692503,19.10628817736775
04:bd:88:00:e1:40,17.21975147155003,17.307895084368866,18.68524230739045
7c:b7:33:bf:bb:5f,32.6708163789733,32.168416002551005,34.80135578857486
e8:1d:a8:04:ff:88,19.615340419419706,17.118591403619646,18.47830144958345
e8:1d:a8:04:ff:88,19.615340419419706,17.118591403619646,18.47830144958345
e8:1d:a8:05:03:08,25.26950656993129,26.15614915088938,28.278618795443094
e8:1d:a8:05:03:08,25.26950656993129,26.15614915088938,28.278618795443094
e8:1d:a8:04:fb:e8,26.081606267177058,25.861427449010463,27.958803196084713
e8:1d:a8:04:fb:e8,26.081606267177058,25.861427449010463,27.958803196084713
e8:1d:a8:03:91:48,24.955205442867506,25.86111814677871,27.958692112230647
e8:1d:a8:03:91:48,24.955205442867506,25.86111814677871,27.958692112230647
d8:38:fc:5c:e6:58,33.48837329487353,32.17132109006961,34.80100248618881
90:f6:52:55:86:37,25.606473864937048,25.38894290084627,27.446260653931045
20:0c:c8:10:c8:11,29.128172828620016,26.443163588862504,28.597972366581846
18:d6:c7:ef:1e:a4,24.94603085223954,25.801222945231604,27.900749545195666
72:0c:c8:10:c8:12,36.256875823496344,32.16748791892126,34.80685377873269
a0:ab:1b:62:a7:bc,10.529411764705882,17.500253547647052,18.898285134117643
30:b5:c2:bd:52:40,27.208541948388376,32.16739679427576,34.80716778798775
c0:56:27:a0:6c:9a,18.901636239924926,25.739889217194673,27.836651507407563
94:f6:65:1b:b2:28,15.345571591401647,26.563620444587794,28.7291991283492
14:ae:db:c2:74:65,14.647058823529413,15.666931143529409,16.909464503529406
d0:17:c2:60:e7:38,14.927535153634398,17.695685079383967,19.10934012350271
74:da:38:0e:db:1c,14.17433276547416,15.158877310618966,16.358370048835884
06:8d:db:6e:71:c1,26.593033164771175,26.214158486639256,28.350763302894514
06:8d:db:6e:71:c1,26.593033164771175,26.214158486639256,28.350763302894514
0a:8d:db:6e:71:c1,21.912801462369604,16.92743975913095,18.27744290189533
0a:8d:db:6e:71:c1,21.912801462369604,16.92743975913095,18.27744290189533
e2:91:f5:b6:ec:a8,26.360555686778493,25.683253064655915,27.772669261029158
c0:ff:d4:d1:e4:20,17.354344122657576,15.159134014764339,16.357675234525832
00:8c:54:91:a5:61,20.696969696969692,16.743300722222216,18.071284277777774
00:8c:54:91:a5:61,20.696969696969692,16.743300722222216,18.071284277777774
f0:3e:90:0f:6b:38,19.352941176470583,15.669051967058818,16.906420174117645
f0:3e:90:0f:6b:38,19.352941176470583,15.669051967058818,16.906420174117645
10:fe:ed:62:9e:1a,29.627309129212918,32.16195406543811,34.80873040528885
6c:b0:ce:3a:83:4e,13.068002234815227,18.90791313209354,20.42836833075265
00:0c:e6:02:b4:d8,16.986584688647003,26.49858373221884,28.66346732290308
f2:9f:c2:f1:c8:5f,15.473775672250714,26.210467718341793,28.35057206655403
f0:9f:c2:f1:c8:5f,22.914655728693266,32.162438798436504,34.80790158759217
94:b4:0f:d1:60:04,19.706936150666056,26.944433583486454,29.148089044499308
84:d4:7e:ef:03:a1,10.307670209709853,17.11374055616202,18.482015158287844
00:0c:e6:02:d1:6e,12.249163008704707,17.692823720854097,19.11011284993676
10:be:f5:41:b9:84,18.040830340125762,32.16206696099338,34.80851206367464
94:b4:0f:d1:60:03,20.210225878838145,32.16186465328836,34.80893522786725
32:cd:a7:24:99:4a,31.860832515392012,26.385146959226052,28.540417552137892
74:da:38:a1:8b:db,33.45289590196066,26.722831107282467,28.897283462826472
74:da:38:a1:8b:db,33.45289590196066,26.722831107282467,28.897283462826472
7c:b7:33:c0:ad:87,21.464471403812823,16.559239027244363,17.874573515424608
7c:b7:33:c0:ad:87,21.464471403812823,16.559239027244363,17.874573515424608
14:ae:db:bd:c3:42,15.625228519195607,16.19627246313223,17.481297111517364
14:ae:db:bd:c3:42,15.625228519195607,16.19627246313223,17.481297111517364
c0:ac:54:f7:fb:ba,19.845760980592438,15.328525470377935,16.539818881511746
c0:ac:54:f7:fb:ba,19.845760980592438,15.328525470377935,16.539818881511746
00:02:6f:bb:fd:ac,15.768065635847266,18.70327415209845,20.202243657305143
30:f7:72:6e:8e:a0,29.008252579373778,32.16670771717285,34.80917592808046
d0:17:c2:60:e7:38,14.927535153634398,17.695685079383967,19.10934012350271
1c:b9:c4:4f:2f:08,23.42393789696542,25.507692753054624,27.58496705688299
30:b5:c2:bd:55:32,29.080250434377124,32.16725191938596,34.808981199142245
00:1d:aa:34:1e:58,31.174306117986532,32.16529516020071,34.807675397428355
14:ae:db:b3:7b:65,11.85228829816388,16.374320909838307,17.676909457385584
88:dc:96:17:c0:9e,27.452164159372614,32.161740519701084,34.809171911496605
08:97:58:33:b1:52,16.796183328859698,26.33509135437897,28.48751453964973
10:0d:7f:86:c9:7c,23.497035778547453,32.16215612341792,34.809527163917735
98:fc:11:84:3b:31,20.23814743765415,16.373498493833925,17.678780949301178
f0:7f:06:75:02:e3,19.570200383572512,15.839731764830367,17.099694910124988
14:ae:db:3d:c0:92,27.671058823529414,25.69792231930353,27.794478575021177
74:29:af:74:f9:97,37.78804942607592,32.16553558215486,34.81158421069453
10:fe:ed:62:9e:5c,16.289125588446723,26.844760482575264,29.038250997628037
6c:b0:ce:ab:5a:a1,27.574670959437807,32.166569556536906,34.80938829085648
00:f6:63:3a:f4:80,20.94475803675914,25.806679804544988,27.909305190911752
c0:ff:d4:7b:82:30,25.06329188520242,25.744907901540515,27.84218940127951
e4:f4:c6:d8:e8:60,17.066115702479333,19.546599371239665,21.11250107041322
e4:f4:c6:d8:e8:60,17.066115702479333,19.546599371239665,21.11250107041322
6c:b0:ce:e8:2a:b0,30.100903182238007,26.510075395966705,28.665151920127567
6c:b0:ce:e8:2a:b0,30.100903182238007,26.510075395966705,28.665151920127567
c0:ac:54:f7:c6:78,28.273172392576864,25.62794315309071,27.706761029640404
c0:ac:54:f7:c6:78,28.273172392576864,25.62794315309071,27.706761029640404
1c:5f:2b:91:45:b1,25.18662285217231,25.801986894828445,27.895927756551075
1c:5f:2b:91:45:b1,25.18662285217231,25.801986894828445,27.895927756551075
6c:b0:ce:e8:29:c0,24.283516137209094,25.335078848154893,27.389276783476745
6c:b0:ce:e8:29:c0,24.283516137209094,25.335078848154893,27.389276783476745
72:3a:cb:6a:ca:a8,14.286961459294481,16.926826153736954,18.278943655901763
70:3a:cb:6a:d0:4b,14.131313131313131,16.740253484848484,18.076531787878785
74:da:38:2e:ab:c9,27.034346001316436,27.4730176865453,29.719393015864142
00:24:6c:34:dc:40,26.119443356101986,27.131014856095284,29.347857822184753
00:24:6c:34:dc:41,25.47230691696017,26.717550649064552,28.899248623634413
f8:e7:1e:2e:5f:a8,25.359095111253996,27.08289387548585,29.295244377635964
34:23:87:36:c9:b7,25.334731835935134,32.166594661604975,34.809436396413005
00:02:6f:12:34:56,26.499693787980405,26.4556777578443,28.614107800652906
06:02:6f:12:34:56,15.63414634146341,17.89237750135501,19.325014265582652
84:3d:c6:c7:eb:03,15.12688031393067,17.306834003924134,18.68981102419882
84:3d:c6:c7:eb:0b,14.961505314564779,17.11593958115484,18.482726910657853
84:3d:c6:c7:eb:04,14.797998438498116,16.92720155639151,18.277982078500955
58:b6:33:34:81:a8,10.595959595959595,16.74266063636363,18.076395499999997
14:ae:db:b7:99:2d,10.595959595959595,16.74266063636363,18.076395499999997
58:b6:33:34:81:a8,10.595959595959595,16.74266063636363,18.076395499999997
14:ae:db:b7:99:2d,10.595959595959595,16.74266063636363,18.076395499999997
7c:b7:33:a1:7e:98,10.262644728823888,16.19584061425959,17.483248307129795
7c:b7:33:a1:7e:98,10.262644728823888,16.19584061425959,17.483248307129795
e4:d3:f1:9a:81:60,9.941176470588236,15.668455557647055,16.911182630588232
e4:d3:f1:9a:81:60,9.941176470588236,15.668455557647055,16.911182630588232
14:cc:20:eb:e7:53,21.133553774722053,26.212224690169343,28.348608754833354
14:cc:20:eb:e7:53,21.133553774722053,26.212224690169343,28.348608754833354
fc:3f:db:7e:60:a6,27.040877662981682,26.50390591028626,28.66644177960602
fc:3f:db:7e:60:a6,27.040877662981682,26.50390591028626,28.66644177960602
58:f3:9c:62:d2:60,20.012797074954292,16.19504026325411,17.483794832419253
58:f3:9c:62:d2:60,20.012797074954292,16.19504026325411,17.483794832419253
14:cc:20:eb:cb:c6,25.976483306836254,25.57190313267485,27.655401616452785
fc:b4:e6:cf:d1:dd,38.07412772835763,32.16835493601724,34.81137783267219
7c:03:4c:ba:bf:55,19.352941176470583,15.66768298352941,16.911710188235293
14:cc:20:eb:cb:c6,25.976483306836254,25.57190313267485,27.655401616452785
fc:b4:e6:cf:d1:dd,38.07412772835763,32.16835493601724,34.81137783267219
7c:03:4c:ba:bf:55,19.352941176470583,15.66768298352941,16.911710188235293
cc:b2:55:e8:4c:e6,20.72247492403164,18.092212402657818,19.54037250821098
cc:b2:55:e8:4c:e6,20.72247492403164,18.092212402657818,19.54037250821098
06:18:d6:a9:2d:cf,13.720045428733673,15.157038823395798,16.357753830777966
74:da:38:a9:1c:df,32.31192197200549,27.130446950366412,29.34900547360821
74:da:38:b0:67:d6,34.08173247300649,32.16575333050863,34.81114297829713
14:ae:db:3d:28:7a,41.670667143437406,32.16555005539144,34.811575008620785
f4:ec:38:ec:bc:36,20.046359367766676,15.839735864559216,17.0997015144501
60:e3:27:bf:a1:a5,38.92937120627384,32.16824288036901,34.81032075437369
60:e3:27:bf:a1:a5,38.92937120627384,32.16824288036901,34.81032075437369
18:d6:c7:fb:1c:0e,23.63063219030865,26.625925809117415,28.79807734229575
18:d6:c7:fb:1c:0e,23.63063219030865,26.625925809117415,28.79807734229575
e4:6f:13:73:0a:c2,28.29868111813684,25.741160944578102,27.838420314360054
e4:6f:13:73:0a:c2,28.29868111813684,25.741160944578102,27.838420314360054
c8:60:00:b1:d4:50,27.803134266545182,25.76568037856639,27.86502013345323
00:26:5a:77:8c:db,27.803134266545182,25.76568037856639,27.86502013345323
e4:d5:3d:7d:d6:a2,24.478422577051614,25.267030313527517,27.324016441292482
c8:60:00:b1:d4:50,27.803134266545182,25.76568037856639,27.86502013345323
70:5a:0f:a2:3f:61,37.556340507883874,32.16824686176872,34.80355787137699
70:5a:0f:a2:3f:61,37.556340507883874,32.16824686176872,34.80355787137699
82:2a:a8:18:13:88,26.86918842625264,25.508806950377412,27.580180799774165
82:2a:a8:18:13:88,26.86918842625264,25.508806950377412,27.580180799774165
14:ae:db:44:c5:45,27.84673808388993,25.925317512647883,28.03377241716907
14:ae:db:44:c5:45,27.84673808388993,25.925317512647883,28.03377241716907
80:2a:a8:18:13:88,17.808631459398065,15.159346112436113,16.356513303804654
80:2a:a8:18:13:88,17.808631459398065,15.159346112436113,16.356513303804654
14:ae:db:44:c5:45,27.84673808388993,25.925317512647883,28.03377241716907
14:ae:db:44:c5:45,27.84673808388993,25.925317512647883,28.03377241716907
00:22:b0:75:7d:eb,26.747428288730966,25.683438896029127,27.771427160396254
00:22:b0:75:7d:eb,26.747428288730966,25.683438896029127,27.771427160396254
c4:12:f5:fd:d1:94,29.280687032287812,26.572787917646288,28.73501987534175
d0:d4:12:68:0a:0a,35.065752393598174,32.16817869248479,34.80345952258219
c4:12:f5:fd:d1:94,29.280687032287812,26.572787917646288,28.73501987534175
d0:d4:12:68:0a:0a,35.065752393598174,32.16817869248479,34.80345952258219
6a:12:f5:84:50:41,29.571833469799078,26.44364120553757,28.595211374510296
70:62:b8:31:1d:80,34.66214313695897,32.16799840646411,34.804866401466455
f0:3e:90:0f:6b:b8,19.18181818181818,16.74366312121212,18.071501545454545
f0:3e:90:0f:6b:b8,19.18181818181818,16.74366312121212,18.071501545454545
10:0d:7f:86:c9:7c,23.497035778547453,32.16215612341792,34.809527163917735
98:e7:f4:c6:4b:37,38.420292844115764,32.16871624637091,34.813221766843085
98:e7:f4:c6:4b:37,38.420292844115764,32.16871624637091,34.813221766843085
f8:e9:03:13:74:ee,17.66666666666666,14.670473688596491,15.830358745614035
f8:e9:03:13:74:ee,17.66666666666666,14.670473688596491,15.830358745614035
16:18:d6:a9:2e:98,5.088295833629072,16.924798701398252,18.277760181134216
14:ae:db:3e:de:ea,28.19792469258662,32.16303312588227,34.80660530169699
7c:b7:33:2e:76:73,30.4005685739429,32.16746243201703,34.80957386576583
7c:b7:33:2e:76:73,30.4005685739429,32.16746243201703,34.80957386576583
94:f6:65:5b:b2:28,14.131313131313131,16.741240757575756,18.07572161111111
94:f6:65:5b:b2:28,14.131313131313131,16.741240757575756,18.07572161111111
02:8d:db:6e:71:bf,22.353941540885103,26.44308664315403,28.599975923778466
02:8d:db:6e:71:bf,22.353941540885103,26.44308664315403,28.599975923778466
94:f6:65:1b:b2:28,15.345571591401647,26.563620444587794,28.7291991283492
94:f6:65:1b:b2:28,15.345571591401647,26.563620444587794,28.7291991283492
74:29:af:74:f9:97,37.78804942607592,32.16553558215486,34.81158421069453
f8:e9:03:13:84:93,17.666666666666664,16.742619449494946,18.071021186868684
f8:e9:03:13:84:93,17.666666666666664,16.742619449494946,18.071021186868684
e8:1d:a8:03:91:48,24.955205442867506,25.86111814677871,27.958692112230647
e8:1d:a8:03:91:48,24.955205442867506,25.86111814677871,27.958692112230647
80:1f:02:93:bb:be,19.790149892933613,16.018374163276228,17.2852932987152
80:1f:02:93:bb:be,19.790149892933613,16.018374163276228,17.2852932987152
d8:38:fc:1c:da:c8,19.570200383572512,15.842575457707822,17.09466457615237
d8:38:fc:1c:da:c8,19.570200383572512,15.842575457707822,17.09466457615237
10:be:f5:3d:80:3a,34.98294433884041,32.17039681806685,34.80064318480344
10:be:f5:3d:80:3a,34.98294433884041,32.17039681806685,34.80064318480344
94:f6:65:1b:b2:28,15.345571591401647,26.563620444587794,28.7291991283492
80:1f:02:d7:6b:c8,32.537874346693336,32.16762009854854,34.806550883809905
a0:ab:1b:62:a7:bc,10.529411764705882,17.500253547647052,18.898285134117643
74:da:38:a1:8b:db,33.45289590196066,26.722831107282467,28.897283462826472
74:da:38:a1:8b:db,33.45289590196066,26.722831107282467,28.897283462826472
90:f6:52:78:f4:cb,40.114085134385384,32.1716640509546,34.8087828925361
90:f6:52:78:f4:cb,40.114085134385384,32.1716640509546,34.8087828925361
f0:b4:29:f1:f0:1b,14.008565310492504,16.01849700749464,17.288362433618843
00:12:2a:35:b1:64,19.308351177730188,16.018995770342606,17.2885718474304
f0:b4:29:f1:f0:1b,14.008565310492504,16.01849700749464,17.288362433618843
00:12:2a:35:b1:64,19.308351177730188,16.018995770342606,17.2885718474304
f8:32:e4:b4:31:40,13.705882352941178,15.669047011764704,16.90936524235294
f8:32:e4:b4:31:40,13.705882352941178,15.669047011764704,16.90936524235294
30:b5:c2:bd:52:40,27.208541948388376,32.16739679427576,34.80716778798775
88:51:fb:20:6b:86,27.768259294091063,25.148153119445023,27.19307011307414
74:da:38:cc:d8:80,24.38910696589447,32.16729574588723,34.807406748856096
14:ae:db:39:a9:2d,34.78440744321329,32.172599384513276,34.801594496805194
14:ae:db:39:a9:2d,34.78440744321329,32.172599384513276,34.801594496805194
c4:04:15:1a:50:b4,26.837176470588233,25.70338472257883,27.786762447265883
02:1f:c6:8b:69:1d,26.87986503548307,25.756874954725482,27.844765009705014
c4:04:15:1a:50:b4,26.837176470588233,25.70338472257883,27.786762447265883
02:1f:c6:8b:69:1d,26.87986503548307,25.756874954725482,27.844765009705014
f0:3e:90:0f:58:78,17.189405462601677,15.843140229878973,17.09488728999404
f0:3e:90:0f:58:78,17.189405462601677,15.843140229878973,17.09488728999404
00:78:9e:fa:9d:51,27.674651572727544,25.456062887326976,27.518795806399766
00:78:9e:fa:9d:51,27.674651572727544,25.456062887326976,27.518795806399766
f8:e7:1e:2e:5f:a8,25.359095111253996,27.08289387548585,29.295244377635964
02:10:f3:64:7e:5d,9.672376873661669,16.01514405942184,17.288271383297637
90:6c:ac:8f:fd:82,15.967057163020462,25.505100447015383,27.583976079518983
00:27:22:4e:28:c8,9.470588235294118,15.665772079999998,16.909276310588233
ac:a3:1e:c9:5a:c0,9.470588235294118,15.665772079999998,16.909276310588233
e0:b9:a5:10:95:6b,17.733661052461922,25.63259567994842,27.721129056291403
c4:12:f5:83:aa:0c,32.066064233876624,32.16301681942447,34.80656221223826
14:ae:db:bd:de:12,18.170221871821514,25.94273681701064,28.057561441475073
04:bd:88:01:59:a0,18.581154840563055,17.116902397586898,18.479100854352197
04:bd:88:01:59:a0,18.581154840563055,17.116902397586898,18.479100854352197
e8:fc:af:92:b9:87,25.48762483045541,27.084372269734146,29.288512580130675
e8:fc:af:92:b9:87,25.48762483045541,27.084372269734146,29.288512580130675
3c:1e:04:04:4f:91,17.97053726169844,16.55714031084922,17.87202775015598
3c:1e:04:04:4f:91,17.97053726169844,16.55714031084922,17.87202775015598
14:ae:db:b2:8e:75,30.84667113851807,26.624965162871874,28.791815030281544
14:ae:db:b2:8e:75,30.84667113851807,26.624965162871874,28.791815030281544
56:d9:e7:f3:03:78,17.57525898842169,16.194782922608162,17.479043963436926
44:d9:e7:04:ff:fa,17.57525898842169,16.194782922608162,17.479043963436926
c4:12:f5:fd:d1:94,29.280687032287812,26.572787917646288,28.73501987534175
c4:12:f5:fd:d1:94,29.280687032287812,26.572787917646288,28.73501987534175
06:18:d6:a9:2a:84,16.23279218793533,26.32652718842903,28.478229112006968
f0:b4:29:f1:f0:1b,14.008565310492504,16.01849700749464,17.288362433618843
f0:b4:29:f1:f0:1b,14.008565310492504,16.01849700749464,17.288362433618843
f8:32:e4:b4:31:40,13.705882352941178,15.669047011764704,16.90936524235294
f8:32:e4:b4:31:40,13.705882352941178,15.669047011764704,16.90936524235294
e4:6f:13:47:e4:21,29.01112580240739,25.336467786086065,27.394573135767843
62:a4:4c:f1:7b:d9,13.410623084780386,15.328167727272724,16.539663445352396
e4:6f:13:47:e4:21,29.01112580240739,25.336467786086065,27.394573135767843
62:a4:4c:f1:7b:d9,13.410623084780386,15.328167727272724,16.539663445352396
00:78:9e:fa:b1:de,47.65007678919378,32.17248233344008,34.807724940602114
00:78:9e:fa:b1:de,47.65007678919378,32.17248233344008,34.807724940602114
90:8d:78:51:52:fb,17.20082275711159,26.03805979562741,28.160589754424013
00:02:6f:a6:f1:f3,28.813793898852435,32.16641752255695,34.809217564641024
90:6c:ac:60:6c:8b,32.855034097766186,32.16706115646347,34.80844637719117
00:02:6f:bb:fd:ac,15.768065635847266,18.70327415209845,20.202243657305143
72:3a:cb:6a:d0:4c,28.819246669728987,26.947587600654572,29.150206634014694
70:3a:cb:6a:d0:4f,29.15594816983057,26.750145582526482,28.935978343999007
f8:1a:67:a2:f5:73,20.696969696969692,16.740149434343433,18.076563525252524
94:57:a5:4d:eb:8b,27.149655180998604,24.97155139459631,26.999987877638898
94:57:a5:4d:eb:8b,27.149655180998604,24.97155139459631,26.999987877638898
fc:b4:e6:d1:a8:ce,18.508422397999567,25.27131725226289,27.327936431998772
a2:3d:cf:fb:0c:b8,11.326764779246696,14.994165247193813,16.179622335245693
cc:b2:55:e8:4c:e6,20.72247492403164,18.092212402657818,19.54037250821098
cc:b2:55:e8:4c:e6,20.72247492403164,18.092212402657818,19.54037250821098
8c:59:c3:a2:9d:69,25.56670249529517,25.752616600915033,27.849578162149378
8c:59:c3:a2:9d:69,25.56670249529517,25.752616600915033,27.849578162149378
82:2a:a8:d1:6a:57,5.817987152034261,16.013684459850104,17.289231410599566
70:56:81:83:53:b1,5.76158984194167,15.83794064995701,17.098556590172606
c8:d3:ff:85:13:95,5.76158984194167,15.83794064995701,17.098556590172606
98:e7:f4:42:4e:d9,14.972162740899353,16.017738873126333,17.285055887580295
98:e7:f4:42:4e:d9,14.972162740899353,16.017738873126333,17.285055887580295
2c:b0:5d:40:dc:ac,24.809256596591105,24.97312410153029,26.996224464887103
2c:b0:5d:40:dc:ac,24.809256596591105,24.97312410153029,26.996224464887103
40:65:a3:2d:81:47,14.17433276547416,15.160205042589435,16.35515648835888
40:65:a3:2d:81:47,14.17433276547416,15.160205042589435,16.35515648835888
84:18:3a:1c:b7:18,26.899924124435923,26.91177470088894,29.097905093949922
84:18:3a:1c:b7:18,26.899924124435923,26.91177470088894,29.097905093949922
e4:8d:8c:7f:3d:0d,25.028193574530018,32.16788581369014,34.8096002130805
52:62:b8:32:9d:ec,18.748997710919962,25.029580651263768,27.06591947207264
14:ae:db:b5:94:35,18.743698924509047,25.090526252219586,27.132011736980168
14:ae:db:3d:b1:52,33.198369436014715,26.731954019845446,28.913257180356027
90:a7:c1:0c:4d:14,24.76575794776961,26.415091935895997,28.574154383845297
64:a5:c3:6a:07:10,23.764227642276417,17.89184041734417,19.326042205962054
46:d9:e7:a5:e3:2e,19.31262262916939,17.30523221451929,18.69023721124918
10:5a:f7:0a:2b:c1,24.16786043612727,25.931535615035397,28.049526448730916
f8:e9:03:11:b4:83,19.098247629991377,17.114356542947426,18.483148108589486
90:a7:c1:0c:4d:1d,18.886294272127188,16.925637057562636,18.278398343672368
00:1d:aa:7c:76:80,18.676767676767675,16.739078318181818,18.075992863636362
90:a7:c1:0a:f1:28,18.469670710571922,16.554682877227034,17.875934437712303
66:a2:0b:6a:c3:a0,23.764227642276417,17.89184041734417,19.326042205962054
16:18:d6:cb:51:6c,18.06276660572821,16.192382727605118,17.482859656307127
e8:1d:a8:03:91:88,31.129920843468568,25.598266318155563,27.67327338085437
e8:1d:a8:03:91:88,31.129920843468568,25.598266318155563,27.67327338085437
d8:38:fc:1c:a6:38,29.167969898962887,26.355474903533203,28.49467727498825
d8:38:fc:1c:a6:38,29.167969898962887,26.355474903533203,28.49467727498825
e8:1d:a8:03:6c:68,20.271948608137038,16.01843542398286,17.285317875267662
e8:1d:a8:03:6c:68,20.271948608137038,16.01843542398286,17.285317875267662
34:08:04:03:99:ec,18.5438596491228,14.671753105263155,15.825035960526314
34:08:04:03:99:ec,18.5438596491228,14.671753105263155,15.825035960526314
a0:ab:1b:62:a7:bc,10.529411764705882,17.500253547647052,18.898285134117643
00:50:7f:f1:18:64,30.32588985978295,19.763424952682712,21.350310234178956
00:50:7f:f1:18:64,30.32588985978295,19.763424952682712,21.350310234178956
d4:6e:0e:cf:bc:ca,30.832764927613425,25.701915590528483,27.791038340329113
d4:6e:0e:cf:bc:ca,30.832764927613425,25.701915590528483,27.791038340329113
6c:b0:ce:36:91:9f,21.559205239183676,25.58245957253575,27.662240479570624
6c:b0:ce:36:91:9f,21.559205239183676,25.58245957253575,27.662240479570624
10:be:f5:3d:ac:54,34.847535968090725,32.170433111987364,34.80685508620954
10:be:f5:3d:ac:54,34.847535968090725,32.170433111987364,34.80685508620954
20:0c:c8:2a:13:80,13.85629257324251,15.841652104490441,17.097265932676407
d4:6e:0e:3c:2f:99,25.604865924022437,16.74279782961826,18.074218624509996
00:1d:aa:7c:8c:f8,29.88841076028003,32.16670624472891,34.80838463340538
02:1d:aa:7c:8c:f8,25.525004015136748,26.55873671365753,28.724796647709493
80:1f:02:36:10:68,24.19310317689926,25.42519122555285,27.494241515129023
94:f6:65:5b:b2:28,14.131313131313131,16.741240757575756,18.07572161111111
c0:56:27:a0:6c:9a,18.901636239924926,25.739889217194673,27.836651507407563
94:f6:65:1b:b2:28,15.345571591401647,26.563620444587794,28.7291991283492
6c:2e:85:fe:9f:bc,19.292782770144818,25.266070317533398,27.32328677802207
cc:b2:55:e7:bf:ba,14.619300279223037,25.105181542850655,27.148577819327304
7c:b7:33:2c:95:41,15.258511691674915,18.089332313504453,19.54090256927412
f8:e9:03:0f:24:49,15.992983359433538,26.899793751732897,29.09937658954605
0c:84:dc:b9:58:f8,15.992836482722582,26.78966502724639,28.979816396351907
88:dc:96:17:c1:5c,23.503794422604802,32.16174333672564,34.80917810020196
9e:93:4e:3f:e8:41,10.417920209287116,17.304667897972525,18.68894258207979
48:f8:b3:cc:fc:1e,10.198665625665413,16.925085878628714,18.2771338542125
fc:15:b4:a7:ce:b1,10.090909090909092,16.738695979797974,18.07436357575757
1c:b9:c4:4f:15:d8,9.775137111517367,16.191856926264467,17.48165338695917
06:ae:db:36:86:05,9.672376873661669,16.01395442612419,17.288646873126336
10:be:f5:41:b9:84,18.040830340125762,32.16206696099338,34.80851206367464
88:dc:96:1c:a2:00,29.73466628335666,27.36001373344685,29.590267264667137
